user_id,event_time,event_name,device,acquisition_channel,course_category,signup_date
U0040,2026-09-24 17:58:00,view_course,pc,ad,business,2026-09-24
U0200,2026-09-24 18:00:00,visit,mobile,search,data,2026-09-23
U0200,2026-09-24 18:01:00,view_course,mobile,search,data,2026-09-23
U0216,2026-09-24 18:04:00,visit,pc,ad,programming,2026-09-23
U0216,2026-09-24 18:16:00,view_course,pc,ad,programming,2026-09-23
U0072,2026-09-24 18:17:00,visit,mobile,search,business,2026-09-24
U0072,2026-09-24 18:20:00,view_course,mobile,search,business,2026-09-24
U0200,2026-09-24 18:29:00,start_lesson,mobile,search,data,2026-09-23
U0156,2026-09-24 18:38:00,visit,pc,referral,programming,2026-09-24
U0156,2026-09-24 18:48:00,view_course,pc,referral,programming,2026-09-24
U0220,2026-09-24 18:48:00,visit,mobile,search,programming,2026-09-24
U0156,2026-09-24 18:57:00,view_course,pc,referral,programming,2026-09-24
U0220,2026-09-24 18:59:00,view_course,mobile,search,programming,2026-09-24
U0156,2026-09-24 19:02:00,start_trial,pc,referral,programming,2026-09-24
U0220,2026-09-24 19:11:00,start_trial,mobile,search,programming,2026-09-24
U0100,2026-09-24 19:20:00,visit,mobile,referral,data,2026-09-23
U0220,2026-09-24 19:24:00,start_lesson,mobile,search,programming,2026-09-24
U0100,2026-09-24 19:26:00,view_course,mobile,referral,data,2026-09-23
U0028,2026-09-24 19:40:00,visit,mobile,referral,data,2026-09-24
U0244,2026-09-24 19:51:00,visit,mobile,referral,data,2026-09-23
U0142,2026-09-24 19:53:00,visit,pc,referral,programming,2026-09-10
U0244,2026-09-24 19:53:00,view_course,mobile,referral,data,2026-09-23
U0080,2026-09-24 20:03:00,visit,pc,search,data,2026-09-24
U0080,2026-09-24 20:05:00,view_course,pc,search,data,2026-09-24
U0080,2026-09-24 20:10:00,view_course,pc,search,data,2026-09-24
U0244,2026-09-24 20:14:00,start_lesson,mobile,referral,data,2026-09-23
U0220,2026-09-24 20:17:00,complete_lesson,mobile,search,programming,2026-09-24
U0220,2026-09-24 20:20:00,subscribe,mobile,search,programming,2026-09-24
U0068,2026-09-24 20:33:00,visit,mobile,ad,programming,2026-09-24
U0068,2026-09-24 20:42:00,view_course,mobile,ad,programming,2026-09-24
U0068,2026-09-24 20:53:00,start_trial,mobile,ad,programming,2026-09-24
U0068,2026-09-24 21:06:00,start_lesson,mobile,ad,programming,2026-09-24
U0234,2026-09-24 21:40:00,visit,mobile,referral,business,2026-09-10
U0068,2026-09-24 21:43:00,complete_lesson,mobile,ad,programming,2026-09-24
U0008,2026-09-24 21:44:00,visit,pc,ad,programming,2026-09-24
U0008,2026-09-24 21:48:00,view_course,pc,ad,programming,2026-09-24
U0234,2026-09-24 21:54:00,view_course,mobile,referral,business,2026-09-10
U0008,2026-09-24 22:02:00,start_trial,pc,ad,programming,2026-09-24
U0008,2026-09-24 22:10:00,start_lesson,pc,ad,programming,2026-09-24
U0156,2026-09-25 00:38:00,share,pc,referral,programming,2026-09-24
U0140,2026-09-25 08:11:00,visit,mobile,search,programming,2026-09-24
U0140,2026-09-25 08:16:00,view_course,mobile,search,programming,2026-09-24
U0120,2026-09-25 10:20:00,visit,mobile,search,programming,2026-09-24
U0144,2026-09-25 11:58:00,visit,mobile,ad,programming,2026-09-24
U0016,2026-09-25 12:04:00,visit,pc,ad,business,2026-09-24
U0144,2026-09-25 12:09:00,view_course,mobile,ad,programming,2026-09-24
U0144,2026-09-25 12:11:00,start_lesson,mobile,ad,programming,2026-09-24
U0016,2026-09-25 12:12:00,view_course,pc,ad,business,2026-09-24
U0192,2026-09-25 12:40:00,visit,mobile,ad,data,2026-09-24
U0192,2026-09-25 12:47:00,view_course,mobile,ad,data,2026-09-24
U0132,2026-09-25 14:05:00,visit,pc,referral,data,2026-09-24
U0132,2026-09-25 14:07:00,view_course,pc,referral,data,2026-09-24
U0132,2026-09-25 14:30:00,start_lesson,pc,referral,data,2026-09-24
U0068,2026-09-25 20:13:00,visit,mobile,ad,programming,2026-09-24
U0156,2026-09-25 21:10:00,visit,pc,referral,programming,2026-09-24
U0156,2026-09-25 21:15:00,view_course,pc,referral,programming,2026-09-24
U0211,2026-09-29 08:05:00,visit,mobile,referral,data,2026-09-15
U0211,2026-09-29 08:28:00,start_lesson,mobile,referral,data,2026-09-15
U0088,2026-09-29 09:17:00,visit,pc,referral,programming,2026-09-22
U0088,2026-09-29 09:29:00,start_lesson,pc,referral,programming,2026-09-22
U0075,2026-09-29 11:51:00,visit,mobile,search,data,2026-09-15
U0075,2026-09-29 12:05:00,start_lesson,mobile,search,data,2026-09-15
U0104,2026-09-29 12:08:00,visit,mobile,search,programming,2026-09-22
U0104,2026-09-29 12:15:00,view_course,mobile,search,programming,2026-09-22
U0104,2026-09-29 12:23:00,start_lesson,mobile,search,programming,2026-09-22
U0119,2026-09-29 15:32:00,visit,mobile,ad,programming,2026-09-15
U0119,2026-09-29 15:37:00,view_course,mobile,ad,programming,2026-09-15
U0076,2026-09-29 20:57:00,visit,mobile,ad,programming,2026-09-22
U0076,2026-09-29 21:10:00,view_course,mobile,ad,programming,2026-09-22
U0092,2026-09-30 08:38:00,visit,mobile,search,data,2026-09-23
U0092,2026-09-30 08:50:00,view_course,mobile,search,data,2026-09-23
U0148,2026-09-30 12:31:00,visit,mobile,search,data,2026-09-23
U0148,2026-09-30 12:36:00,view_course,mobile,search,data,2026-09-23
U0239,2026-09-30 14:02:00,visit,mobile,search,data,2026-09-16
U0239,2026-09-30 14:10:00,view_course,mobile,search,data,2026-09-16
U0216,2026-09-30 15:17:00,visit,pc,ad,programming,2026-09-23
U0103,2026-09-30 15:42:00,visit,pc,search,data,2026-09-16
U0103,2026-09-30 15:56:00,start_lesson,pc,search,data,2026-09-16
U0228,2026-09-30 17:06:00,visit,mobile,referral,data,2026-09-23
U0228,2026-09-30 17:16:00,start_lesson,mobile,referral,data,2026-09-23
U0228,2026-09-30 17:20:00,view_course,mobile,referral,data,2026-09-23
U0036,2026-09-30 18:06:00,visit,pc,ad,business,2026-09-23
U0036,2026-09-30 18:15:00,start_lesson,pc,ad,business,2026-09-23
U0027,2026-09-30 19:40:00,visit,pc,ad,data,2026-09-16
U0027,2026-09-30 19:41:00,view_course,pc,ad,data,2026-09-16
U0120,2026-10-01 10:41:00,visit,mobile,search,programming,2026-09-24
U0064,2026-10-01 11:08:00,visit,mobile,search,business,2026-09-24
U0064,2026-10-01 11:21:00,view_course,mobile,search,business,2026-09-24
U0064,2026-10-01 11:36:00,start_lesson,mobile,search,business,2026-09-24
U0132,2026-10-01 13:25:00,visit,pc,referral,data,2026-09-24
U0132,2026-10-01 13:28:00,view_course,pc,referral,data,2026-09-24
U0160,2026-10-01 13:39:00,visit,mobile,referral,data,2026-09-24
U0160,2026-10-01 13:51:00,start_lesson,mobile,referral,data,2026-09-24
U0072,2026-10-01 20:25:00,visit,mobile,search,business,2026-09-24
U0072,2026-10-01 20:41:00,start_lesson,mobile,search,business,2026-09-24
U0220,2026-10-01 20:48:00,visit,mobile,search,programming,2026-09-24
U0220,2026-10-01 20:49:00,view_course,mobile,search,programming,2026-09-24
U0035,2026-10-01 20:52:00,visit,mobile,search,programming,2026-09-17
U0035,2026-10-01 20:59:00,view_course,mobile,search,programming,2026-09-17
U0035,2026-10-01 21:01:00,start_lesson,mobile,search,programming,2026-09-17
U0068,2026-10-01 22:52:00,visit,mobile,ad,programming,2026-09-24
U0068,2026-10-01 22:55:00,view_course,mobile,ad,programming,2026-09-24
U0180,2026-10-06 21:32:00,visit,mobile,referral,data,2026-09-22
U0180,2026-10-06 21:41:00,view_course,mobile,referral,data,2026-09-22
U0180,2026-10-06 21:54:00,start_lesson,mobile,referral,data,2026-09-22
U0248,2026-10-07 11:28:00,visit,pc,search,programming,2026-09-23
U0248,2026-10-07 11:31:00,view_course,pc,search,programming,2026-09-23
U0248,2026-10-07 11:43:00,start_lesson,pc,search,programming,2026-09-23
U0148,2026-10-07 13:51:00,visit,mobile,search,data,2026-09-23
U0148,2026-10-07 14:02:00,view_course,mobile,search,data,2026-09-23
U0128,2026-10-08 09:24:00,visit,pc,referral,data,2026-09-24
U0128,2026-10-08 09:32:00,view_course,pc,referral,data,2026-09-24
U0128,2026-10-08 09:32:00,start_lesson,pc,referral,data,2026-09-24
U0140,2026-10-08 09:42:00,visit,mobile,search,programming,2026-09-24
U0140,2026-10-08 09:52:00,view_course,mobile,search,programming,2026-09-24
U0140,2026-10-08 09:56:00,start_lesson,mobile,search,programming,2026-09-24
U0028,2026-10-08 22:07:00,visit,mobile,referral,data,2026-09-24
U0028,2026-10-08 22:10:00,view_course,mobile,referral,data,2026-09-24
U0080,2026-10-08 22:15:00,visit,pc,search,data,2026-09-24
U0080,2026-10-08 22:21:00,view_course,pc,search,data,2026-09-24
